Sistema,Executavel,MenuOuAcao,OperacaoPermissao,ModuloDominio,TipoAcao,PermissaoOrigem,Confianca,Observacao
,LavFacilLan,"and M.CodUsuario=""",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"and N.CodUsuario=""",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"and N.TipNota=""",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"And ((Desativado is Null) or (Desativado=""N""))",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"And (CodUsuario=""",,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"b.RDB$TYPE_NAME IN ('RELATION', 'VIEW',",,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,baixada na Nota N,,estoque/produto,processar/fechar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,baixada no financeiro,,estoque/produto,processar/fechar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,baixado na nota N,,estoque/produto,processar/fechar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,cadastrado em outro cliente.,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Cadastros foram ajustados,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,CFDestravaImpressoraFiscal1Click,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Cliente.:,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,clientes.,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,CodUsuario= ',,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,CodUsuario=',,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,colocar em estoque...,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,CONTROLE DE ENTREGA,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,creditado em seu cadastro o valor de R$,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,da Nota:,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,deseja imprimir o relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,diferente do cadastro,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,do cadastro de clientes todos os e-mails relacionados no arquivo,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Em Estoque |,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,em estoque.,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,emitido nota - N,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,emitido pela Entrega das Pe,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,ENTREGAS DO DIA,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"esta em Estoque, Opera",,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,excede o valor do produto.,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,FINANCEIRO,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Fixada (Nota Fiscal),,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,foi baixado na nota,,estoque/produto,processar/fechar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,foi emitida uma Nota para este Rol.,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"foi Entregue, Utilize o F7 para Voltar ao Estoque",,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Grupo de produtos (nome do gupo),,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"I.RDB$INDEX_NAME, I.RDB$RELATION_NAME, I.RDB$UNIQUE_FLAG,",,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,I.RDB$RELATION_NAME = ',,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,imprimir a nota mesmo assim,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,inferior ao hor,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,INTERVALO DE NOTAS (Faturamento),,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,marcada em estoque,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,MensagemPrFixadaNotaFiscal1Click,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,N.TipNota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,necessario ajustar os seguintes campos do cadastro do cliente:,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,NFENotafiscaleletrnicadeservios1,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Nome Cliente;,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Nota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,NOTA:,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,NumNotAdi=,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,NumNotAdi=',,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,o CPF do cliente!,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Ordem: Produto,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"ORDER BY a.RDB$RELATION_NAME, a.RDB$FIELD_POSITION",,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"ORDER BY a.RDB$RELATION_NAME, a.RDB$PRIVILEGE",,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"ORDER BY a.RDB$RELATION_NAME, b.RDB$FIELD_NAME",,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Order By NomUsuario,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"ORDER BY RC_FOR.RDB$RELATION_NAME, IS_FOR.RDB$FIELD_POSITION",,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"ORDER BY RELC_PRIM.RDB$RELATION_NAME, IS_FOR.RDB$FIELD_POSITION",,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Pagar - Estoque,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Pagar - Estoque/Produ,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Pagar Estoque,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Pago e o Cancelamento do Adiantamento s,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Pago e o Cancelamento do Pagamento s,,financeiro/caixa,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Pergunta antes de marcar Entrega,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,pode ser efetuado no Dia do Cancelamento,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,pode ser feito o cancelamento com permiss,,auth/permissao,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,preenchido. Utilize a consulta de Munic,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Prod. e Estoque |,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Produto:,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,PRODUTOS,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Recep,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Rols em Estoque,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,Rols em Estoque e Producao,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,SB_ImportaClienteFidelidadeClick,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"selecionada, deseja cancelar a Entrega?",,lavanderia/rol,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"SELECT a.RDB$RELATION_NAME, a.RDB$FIELD_NAME, a.RDB$FIELD_POSITION, a.RDB$NULL_FLAG, a.RDB$DEFAULT_VALUE, b. RDB$FIELD_LENGTH, b.RDB$FIELD_SCALE, c.RDB$TYPE_NAME, b.RDB$FIELD_TYPE, b.RDB$FIELD_SUB_TYPE, b.RDB$DESCRIPTION, b.RDB$CHARACTER_LE",,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"SELECT I.RDB$RELATION_NAME, I.RDB$UNIQUE_FLAG, I.RDB$INDEX_NAME, ISGMT.RDB$FIELD_POSITION,",,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"SELECT null as TABLE_CAT, null as TABLE_SCHEM, a.RDB$RELATION_NAME as TABLE_NAME, b.RDB$FIELD_NAME as COLUMN_NAME, b.RDB$FIELD_POSITION+1 as KEY_SEQ, a.RDB$INDEX_NAME as PK_NAME FROM RDB$RELATION_CONSTRAINTS a JOIN RDB$INDEX_SEGMENTS b ON (",,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavFacilLan,"SELECT RC_PRIM.RDB$RELATION_NAME, IS_PRIM.RDB$FIELD_NAME, RC_FOR.RDB$RELATION_NAME, IS_FOR.RDB$FIELD_NAME, IS_FOR.RDB$FIELD_POSITION, REFC_PRIM.RDB$UPDATE_RULE, REFC_PRIM.RDB$DELETE_RULE, RC_FOR.RDB$CONSTRAINT_NAME, RC_PRIM.RDB$CONSTRAINT_N",,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
