"TableName","RelativePath","ColumnName","Ordinal","TypeName","DataType","ColumnSize","DecimalDigits","Nullable","DefaultValue"
"Clientes-","Ger\Dados\Clientes-.DB","CidEntCli","18",,"System.String","40","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","EstCobCli","19",,"System.String","4","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","EstEntCli","20",,"System.String","4","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CepCobCli","21",,"System.String","18","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CepEntCli","22",,"System.String","18","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodPai","23",,"System.String","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodUf","24",,"System.String","4","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodCid","25",,"System.String","14","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodRam","26",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodCpg","27",,"System.String","6","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodFpg","28",,"System.String","6","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","ArqLogCli","29",,"System.String","400","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Roteiro","30",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CCM","31",,"System.String","20","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","FisJur","32",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","DatCad","33",,"System.DateTime","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Status","34",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Seg","35",,"System.Boolean","1","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Ter","36",,"System.Boolean","1","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Qua","37",,"System.Boolean","1","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Qui","38",,"System.Boolean","1","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Sex","39",,"System.Boolean","1","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Sab","40",,"System.Boolean","1","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Dom","41",,"System.Boolean","1","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","BaiCli","42",,"System.String","40","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Desconto","43",,"System.Double","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","DescontoFat","44",,"System.Double","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodTab2","45",,"System.String","6","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodTab3","46",,"System.String","6","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodTab4","47",,"System.String","6","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodTab5","48",,"System.String","6","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodTab6","49",,"System.String","6","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodTab7","50",,"System.String","6","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodTab8","51",,"System.String","6","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodTab9","52",,"System.String","6","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","FixaTab","53",,"System.Boolean","1","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","ControlaTab","54",,"System.Int32","4","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodEmpree","55",,"System.String","6","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","RazSocCli","56",,"System.String","80","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CPFCli","57",,"System.String","30","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodTransp","58",,"System.String","6","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodVen","59",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","SaldoAnterior","60",,"System.Double","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","ObsSaldo","61",,"System.String","100","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Unidade","62",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","ObsCli","63",,"System.String","200","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","EntPVisita","64",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Desativado","65",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","MotivoDesat","66",,"System.String","100","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","TipoEntrega","67",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","ObsCli2","68",,"System.String","200","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","ObsCli3","69",,"System.String","200","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","ObsCli4","70",,"System.String","200","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","DatNas","71",,"System.DateTime","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Pontos","72",,"System.Double","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CompEnd","73",,"System.String","30","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","email","74",,"System.String","100","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","TelCli3","75",,"System.String","30","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodCliSec","76",,"System.String","60","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","VlrFatLim","77",,"System.Double","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","TipFatLim","78",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodCon","79",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","GruCli2","80",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","GruCli3","81",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","ConEmiCar","82",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","BanCai","83",,"System.String","20","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","EmiNot","84",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","EmiBol","85",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","SerieNF","86",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","GruCli4","87",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Marcacao","88",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","MarcaVenda","89",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","MarcaAdm","90",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","BDExterno","91",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","LimCred","92",,"System.Double","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","EmitDup","93",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","RgCli","94",,"System.String","24","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","DatCan","95",,"System.DateTime","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","ResUsuario","96",,"System.String","20","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","ComisVen","97",,"System.Double","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","OEmissor","98",,"System.String","20","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodTipEnt","99",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Sexo","100",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","EmailProm","101",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","EmailLacto","102",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","EmailProd","103",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Senha","104",,"System.String","20","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodVenCan","105",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","HorCan","106",,"System.DateTime","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodCan","107",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodFaixa","108",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","QdeFun","109",,"System.Int32","4","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","TipPerCont","110",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CartaoFid","111",,"System.String","40","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodConCli","112",,"System.String","20","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","DescISS","113",,"System.Double","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","DiaPadPag","114",,"System.Int32","4","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","Faixa","115",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","ControlEnt","116",,"System.String","2","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","FatMinimo","117",,"System.Double","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","DatFil","118",,"System.DateTime","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","CodCart","119",,"System.String","10","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","PesoLim","120",,"System.Double","8","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","DiaPadFat","121",,"System.Int32","4","0","True",""
"Clientes-","Ger\Dados\Clientes-.DB","FormatBol","122",,"System.String","60","0","True",""
"ClientesInt","Ger\Dados\ClientesInt.DB","CodCad","0",,"System.String","20","0","True",""
"ClientesInt","Ger\Dados\ClientesInt.DB","CodCadSec","1",,"System.String","20","0","True",""
"ClientesInt","Ger\Dados\ClientesInt.DB","TipCad","2",,"System.String","2","0","True",""
"ClientesObs","Ger\Dados\ClientesObs.DB","CodCli","0",,"System.String","20","0","True",""
"ClientesObs","Ger\Dados\ClientesObs.DB","Obs1","1",,"System.String","200","0","True",""
"ClientesObs","Ger\Dados\ClientesObs.DB","Obs2","2",,"System.String","200","0","True",""
"ClientesObs","Ger\Dados\ClientesObs.DB","Obs3","3",,"System.String","200","0","True",""
"CliPecLav","Ger\Dados\CliPecLav.DB","CodUsuario","0",,"System.String","20","0","True",""
"CliPecLav","Ger\Dados\CliPecLav.DB","CodCli","1",,"System.String","20","0","True",""
"CliPecLav","Ger\Dados\CliPecLav.DB","NomUsuario","2",,"System.String","60","0","True",""
"CliPecLav","Ger\Dados\CliPecLav.DB","NomCli","3",,"System.String","80","0","True",""
"CompAutoPecas","Ger\Dados\CompAutoPecas.DB","Situacao","0",,"System.String","2","0","True",""
"CompAutoPecas","Ger\Dados\CompAutoPecas.DB","Placa","1",,"System.String","16","0","True",""
"CompAutoPecas","Ger\Dados\CompAutoPecas.DB","CodPeca","2",,"System.String","10","0","True",""
"CompAutoPecas","Ger\Dados\CompAutoPecas.DB","ProximaTroca","3",,"System.Int32","4","0","True",""
"Cores","Ger\Dados\Cores.DB","CodCor","0",,"System.String","6","0","True",""
"Cores","Ger\Dados\Cores.DB","DesCor","1",,"System.String","60","0","True",""
"Cores","Ger\Dados\Cores.DB","NumCor","2",,"System.Double","8","0","True",""
"Cores","Ger\Dados\Cores.DB","DesCorAbr","3",,"System.String","6","0","True",""
"Cores","Ger\Dados\Cores.DB","Cancelado","4",,"System.String","2","0","True",""
"Cores","Ger\Dados\Cores.DB","MotivoCan","5",,"System.String","40","0","True",""
"Cores","Ger\Dados\Cores.DB","CodCorTer","6",,"System.String","20","0","True",""
"David","Ger\Dados\David.DB","Codigo","0",,"System.Double","8","0","True",""
"David","Ger\Dados\David.DB","Endereco","1",,"System.String","120","0","True",""
"David","Ger\Dados\David.DB","Cidade","2",,"System.String","120","0","True",""
"David","Ger\Dados\David.DB","Bairro","3",,"System.String","60","0","True",""
"David","Ger\Dados\David.DB","Cep","4",,"System.String","16","0","True",""
"David","Ger\Dados\David.DB","Estado","5",,"System.String","4","0","True",""
"David","Ger\Dados\David.DB","Tipo","6",,"System.String","6","0","True",""
"EncProg","Ger\Dados\EncProg.DB","DatReg","0",,"System.DateTime","8","0","True",""
"EncProg","Ger\Dados\EncProg.DB","Seq","1",,"System.Int32","4","0","True",""
"EncProg","Ger\Dados\EncProg.DB","CodFil","2",,"System.String","10","0","True",""
"EncProg","Ger\Dados\EncProg.DB","DatEnc","3",,"System.DateTime","8","0","True",""
"EncProg","Ger\Dados\EncProg.DB","Situacao","4",,"System.String","2","0","True",""
"Equipe","Ger\Dados\Equipe.DB","Formulario","0",,"System.String","100","0","True",""
"Equipe","Ger\Dados\Equipe.DB","Campo","1",,"System.String","100","0","True",""
"Equipe","Ger\Dados\Equipe.DB","Posicao","2",,"System.String","10","0","True",""
"Equipe","Ger\Dados\Equipe.DB","CaminhoTable","3",,"System.String","100","0","True",""
"Equipe","Ger\Dados\Equipe.DB","Mensagem","4",,"System.String","400","0","True",""
"Erros","Ger\Dados\Erros.DB","CodErro","0",,"System.Int32","4","0","True",""
"Erros","Ger\Dados\Erros.DB","DesErro","1",,"System.String","100","0","True",""
"Erros","Ger\Dados\Erros.DB","DesErroCom","2",,"System.String","400","0","True",""
"Erros","Ger\Dados\Erros.DB","Solucao","3",,"System.String","1073741824","0","True",""
"Erros","Ger\Dados\Erros.DB","CodSatCla","4",,"System.String","10","0","True",""
"Erros","Ger\Dados\Erros.DB","CodSatSubC","5",,"System.String","10","0","True",""
"Erros","Ger\Dados\Erros.DB","CodSatGru","6",,"System.String","10","0","True",""
"Especie","Ger\Dados\Especie.DB","CodEsp","0",,"System.String","6","0","True",""
"Especie","Ger\Dados\Especie.DB","DesEsp","1",,"System.String","40","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","CodFilCam","0",,"System.String","100","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Ano","1",,"System.String","8","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","CodFil","2",,"System.String","10","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Campo","3",,"System.String","40","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Descricao","4",,"System.String","80","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Mes1","5",,"System.Double","8","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Mes2","6",,"System.Double","8","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Mes3","7",,"System.Double","8","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Mes4","8",,"System.Double","8","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Mes5","9",,"System.Double","8","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Mes6","10",,"System.Double","8","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Mes7","11",,"System.Double","8","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Mes8","12",,"System.Double","8","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Mes9","13",,"System.Double","8","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Mes10","14",,"System.Double","8","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Mes11","15",,"System.Double","8","0","True",""
"EstatLavSoft","Ger\Dados\EstatLavSoft.DB","Mes12","16",,"System.Double","8","0","True",""
"Feriados","Ger\Dados\Feriados.DB","CodFeriados","0",,"System.DateTime","8","0","True",""
"Feriados","Ger\Dados\Feriados.DB","DesFeriados","1",,"System.String","40","0","True",""
"Feriados","Ger\Dados\Feriados.DB","Semana","2",,"System.String","2","0","True",""
"Filiais","Ger\Dados\Filiais.DB","CodFil","0",,"System.String","10","0","True",""
"Filiais","Ger\Dados\Filiais.DB","NomFil","1",,"System.String","80","0","True",""
"Filiais","Ger\Dados\Filiais.DB","EndFil","2",,"System.String","80","0","True",""
"Filiais","Ger\Dados\Filiais.DB","CidFil","3",,"System.String","40","0","True",""
"Filiais","Ger\Dados\Filiais.DB","EstFil","4",,"System.String","4","0","True",""
"Filiais","Ger\Dados\Filiais.DB","CepFil","5",,"System.String","18","0","True",""
"Filiais","Ger\Dados\Filiais.DB","TelFil","6",,"System.String","30","0","True",""
"Filiais","Ger\Dados\Filiais.DB","Contato","7",,"System.String","40","0","True",""
"Filiais","Ger\Dados\Filiais.DB","CgcFil","8",,"System.String","24","0","True",""
"Filiais","Ger\Dados\Filiais.DB","DigFil","9",,"System.String","4","0","True",""
"Filiais","Ger\Dados\Filiais.DB","GruFil","10",,"System.String","10","0","True",""
"Filiais","Ger\Dados\Filiais.DB","CodTab","11",,"System.String","6","0","True",""
"Filiais","Ger\Dados\Filiais.DB","InsEstFil","12",,"System.String","30","0","True",""
"Filiais","Ger\Dados\Filiais.DB","InsMunFil","13",,"System.String","30","0","True",""
"Filiais","Ger\Dados\Filiais.DB","Grupo1","14",,"System.String","2","0","True",""
"Filiais","Ger\Dados\Filiais.DB","Grupo2","15",,"System.String","2","0","True",""
"Filiais","Ger\Dados\Filiais.DB","Grupo3","16",,"System.String","2","0","True",""
"Filiais","Ger\Dados\Filiais.DB","Grupo4","17",,"System.String","2","0","True",""
"Filiais","Ger\Dados\Filiais.DB","Grupo5","18",,"System.String","2","0","True",""
"Filiais","Ger\Dados\Filiais.DB","Grupo6","19",,"System.String","2","0","True",""
"Filiais","Ger\Dados\Filiais.DB","Grupo7","20",,"System.String","2","0","True",""
"Filiais","Ger\Dados\Filiais.DB","Grupo8","21",,"System.String","2","0","True",""
"Filiais","Ger\Dados\Filiais.DB","ArqLogFil","22",,"System.String","400","0","True",""
"Filiais","Ger\Dados\Filiais.DB","CodTipFil","23",,"System.String","6","0","True",""
"Filiais","Ger\Dados\Filiais.DB","SenFil","24",,"System.String","20","0","True",""
"Filiais","Ger\Dados\Filiais.DB","GruFil2","25",,"System.String","10","0","True",""
"Filiais","Ger\Dados\Filiais.DB","GruFil3","26",,"System.String","10","0","True",""
"Filiais","Ger\Dados\Filiais.DB","RazSocFil","27",,"System.String","80","0","True",""
"Filiais","Ger\Dados\Filiais.DB","BaiFil","28",,"System.String","80","0","True",""
"Filiais","Ger\Dados\Filiais.DB","CodLojaInt","29",,"System.String","20","0","True",""
"Filiais","Ger\Dados\Filiais.DB","CodFilInt","30",,"System.String","10","0","True",""
"Filiais","Ger\Dados\Filiais.DB","CodCenCus","31",,"System.String","6","0","True",""
"ForCont","Ger\Dados\ForCont.DB","CodFor","0",,"System.String","20","0","True",""
"ForCont","Ger\Dados\ForCont.DB","NParc","1",,"System.Int32","4","0","True",""
