Dominio,Tabela,Caminho,CampoBanco,CampoVisualProvavel,ClasseCampo,TipoDado,Tamanho,ObrigatoriedadeInferida,NullableODBC,OrigemInferida,UsoProvavel,ValidacaoPendente
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,SaldoAnterior,SaldoAnterior,valor_monetario,System.Double,8,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,ObsSaldo,ObsSaldo,valor_monetario,System.String,100,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,Unidade,Unidade,produto_ref,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,ObsCli,ObsCli,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,EntPVisita,EntPVisita,status_situacao,System.String,2,desconhecido,True,Paradox/BDE,status_situacao,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,Desativado,Desativado,fiscal_documento,System.String,2,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,MotivoDesat,MotivoDesat,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,TipoEntrega,TipoEntrega,status_situacao,System.String,2,desconhecido,True,Paradox/BDE,status_situacao,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,ObsCli2,ObsCli2,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,ObsCli3,ObsCli3,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,ObsCli4,ObsCli4,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,DatNas,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,Pontos,Pontos,ordem_rol_ref,System.Double,8,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,CompEnd,Endereco,cliente_ref,System.String,30,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,email,E-mail,cliente_ref,System.String,100,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,TelCli3,Telefone,cliente_ref,System.String,30,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,CodCliSec,Cliente,id_codigo,System.String,60,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,VlrFatLim,Valor,valor_monetario,System.Double,8,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,TipFatLim,TipFatLim,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,CodCon,CodCon,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,GruCli2,GruCli2,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,GruCli3,GruCli3,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,ConEmiCar,ConEmiCar,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,BanCai,BanCai,outro,System.String,20,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,EmiNot,EmiNot,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,EmiBol,EmiBol,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,SerieNF,SerieNF,fiscal_documento,System.String,2,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,GruCli4,GruCli4,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,Marcacao,Marcacao,produto_ref,System.String,10,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,MarcaVenda,Endereco,cliente_ref,System.String,10,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,MarcaAdm,MarcaAdm,produto_ref,System.String,10,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,BDExterno,BDExterno,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,LimCred,LimCred,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,EmitDup,EmitDup,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,RgCli,RgCli,cliente_ref,System.String,24,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,ResUsuario,ResUsuario,usuario_auditoria,System.String,20,desconhecido,True,Paradox/BDE,usuario_auditoria,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,ComisVen,ComisVen,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,OEmissor,OEmissor,data_hora,System.String,20,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,CodTipEnt,CodTipEnt,id_codigo,System.String,2,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,Sexo,Sexo,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,EmailProm,E-mail,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,EmailLacto,E-mail,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,EmailProd,E-mail,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,Senha,Senha,outro,System.String,20,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,CodVenCan,CodVenCan,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,HorCan,HorCan,ordem_rol_ref,System.DateTime,8,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,CodCan,CodCan,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,CodFaixa,CodFaixa,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,QdeFun,QdeFun,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,TipPerCont,TipPerCont,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,CartaoFid,CartaoFid,outro,System.String,40,provavel,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,CodConCli,CodConCli,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,DescISS,Desconto/Descricao,valor_monetario,System.Double,8,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,DiaPadPag,DiaPadPag,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,Faixa,Faixa,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,ControlEnt,ROL/OS,ordem_rol_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,FatMinimo,FatMinimo,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,DatFil,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,CodCart,CodCart,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,PesoLim,PesoLim,quantidade,System.Double,8,desconhecido,True,Paradox/BDE,quantidade,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,DiaPadFat,DiaPadFat,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,FormatBol,FormatBol,outro,System.String,60,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
cliente,Clientes,Ger\Dados\Backup\Clientes.DB,DesPagBol,DesPagBol,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,BlackList,Ger\Dados\BlackList.DB,Codigo,Codigo,id_codigo,System.String,12,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,BlackList,Ger\Dados\BlackList.DB,CodCli,Cliente,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,BlackList,Ger\Dados\BlackList.DB,DescRotina,Desconto/Descricao,valor_monetario,System.String,40,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
outro,CadArea,Ger\Dados\CadArea.DB,CodArea,CodArea,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadArea,Ger\Dados\CadArea.DB,DesArea,DesArea,outro,System.String,40,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadArea,Ger\Dados\CadArea.DB,TipArea,TipArea,outro,System.String,6,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadArea,Ger\Dados\CadArea.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadArea,Ger\Dados\CadArea.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,CadArea,Ger\Dados\CadArea.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadArea,Ger\Dados\CadArea.DB,Rotina,Rotina,outro,System.String,20,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCart,Ger\Dados\CadCart.DB,CodCart,CodCart,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadCart,Ger\Dados\CadCart.DB,DesCart,Desconto/Descricao,valor_monetario,System.String,40,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
outro,CadCart,Ger\Dados\CadCart.DB,Carteira,Carteira,outro,System.String,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCart,Ger\Dados\CadCart.DB,Variacao,Variacao,outro,System.String,6,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCart,Ger\Dados\CadCart.DB,Licenca,Licenca,outro,System.String,400,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCenCus,Ger\Dados\CadCenCus.DB,CodCenCus,CodCenCus,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadCenCus,Ger\Dados\CadCenCus.DB,DesCenCus,Desconto/Descricao,valor_monetario,System.String,40,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
outro,CadCenCus,Ger\Dados\CadCenCus.DB,ObsCenCus,ObsCenCus,texto_observacao,System.String,60,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadCenCus,Ger\Dados\CadCenCus.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadCenCus,Ger\Dados\CadCenCus.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,CadCenCus,Ger\Dados\CadCenCus.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadCenCus,Ger\Dados\CadCenCus.DB,GruCenCus,GruCenCus,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCenCus,Ger\Dados\CadCenCus.DB,CodSecund,CodSecund,id_codigo,System.String,40,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadCenCus,Ger\Dados\CadCenCus.DB,Contabil,Contabil,outro,System.String,40,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCenCus,Ger\Dados\CadCenCus.DB,CentroNeg,CentroNeg,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,CodCla,CodCla,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,ImpRec,ImpRec,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,GruCla,GruCla,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,Trava,Trava,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,DesCla,Desconto/Descricao,valor_monetario,System.String,60,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,ClaVal,ClaVal,outro,System.String,134,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,Obs,Obs,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,TipCla,TipCla,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,GruClaRSF,GruClaRSF,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,RecDes,RecDes,outro,System.String,20,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,Contabil,Contabil,outro,System.String,40,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,Contabil2,Contabil2,outro,System.String,40,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,ComFaixa,ComFaixa,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadCla,Ger\Dados\CadCla.DB,BasImpSer,BasImpSer,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadClaAlt,Ger\Dados\CadClaAlt.DB,CodClaAlt,CodClaAlt,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadClaAlt,Ger\Dados\CadClaAlt.DB,DesClaAlt,Desconto/Descricao,valor_monetario,System.String,40,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
outro,CadClaAlt,Ger\Dados\CadClaAlt.DB,ObsClaAlt,ObsClaAlt,data_hora,System.String,40,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,CadClaAlt,Ger\Dados\CadClaAlt.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadClaAlt,Ger\Dados\CadClaAlt.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
